longitude,latitude,api_timestamp,collection_time,taxi_status_from_api,region,available_for_hire_taxis
103.82,1.42,2026-06-17T03:15:00+08:00,2026-06-17T03:15:00,available_for_hire_region_count_synthetic,North,223
103.88,1.37,2026-06-17T03:15:00+08:00,2026-06-17T03:15:00,available_for_hire_region_count_synthetic,Northeast,162
103.76,1.28,2026-06-17T03:15:00+08:00,2026-06-17T03:15:00,available_for_hire_region_count_synthetic,Other,128
103.7,1.35,2026-06-17T03:15:00+08:00,2026-06-17T03:15:00,available_for_hire_region_count_synthetic,West,131
103.83,1.3,2026-06-17T03:20:00+08:00,2026-06-17T03:20:00,available_for_hire_region_count_synthetic,Central,598
103.95,1.35,2026-06-17T03:20:00+08:00,2026-06-17T03:20:00,available_for_hire_region_count_synthetic,East,384
103.82,1.42,2026-06-17T03:20:00+08:00,2026-06-17T03:20:00,available_for_hire_region_count_synthetic,North,230
103.88,1.37,2026-06-17T03:20:00+08:00,2026-06-17T03:20:00,available_for_hire_region_count_synthetic,Northeast,176
103.76,1.28,2026-06-17T03:20:00+08:00,2026-06-17T03:20:00,available_for_hire_region_count_synthetic,Other,134
103.7,1.35,2026-06-17T03:20:00+08:00,2026-06-17T03:20:00,available_for_hire_region_count_synthetic,West,123
103.83,1.3,2026-06-17T03:25:00+08:00,2026-06-17T03:25:00,available_for_hire_region_count_synthetic,Central,556
103.95,1.35,2026-06-17T03:25:00+08:00,2026-06-17T03:25:00,available_for_hire_region_count_synthetic,East,361
103.82,1.42,2026-06-17T03:25:00+08:00,2026-06-17T03:25:00,available_for_hire_region_count_synthetic,North,227
103.88,1.37,2026-06-17T03:25:00+08:00,2026-06-17T03:25:00,available_for_hire_region_count_synthetic,Northeast,168
103.76,1.28,2026-06-17T03:25:00+08:00,2026-06-17T03:25:00,available_for_hire_region_count_synthetic,Other,137
103.7,1.35,2026-06-17T03:25:00+08:00,2026-06-17T03:25:00,available_for_hire_region_count_synthetic,West,124
103.83,1.3,2026-06-17T03:30:00+08:00,2026-06-17T03:30:00,available_for_hire_region_count_synthetic,Central,527
103.95,1.35,2026-06-17T03:30:00+08:00,2026-06-17T03:30:00,available_for_hire_region_count_synthetic,East,385
103.82,1.42,2026-06-17T03:30:00+08:00,2026-06-17T03:30:00,available_for_hire_region_count_synthetic,North,219
103.88,1.37,2026-06-17T03:30:00+08:00,2026-06-17T03:30:00,available_for_hire_region_count_synthetic,Northeast,174
103.76,1.28,2026-06-17T03:30:00+08:00,2026-06-17T03:30:00,available_for_hire_region_count_synthetic,Other,109
103.7,1.35,2026-06-17T03:30:00+08:00,2026-06-17T03:30:00,available_for_hire_region_count_synthetic,West,147
103.83,1.3,2026-06-17T03:35:00+08:00,2026-06-17T03:35:00,available_for_hire_region_count_synthetic,Central,558
103.95,1.35,2026-06-17T03:35:00+08:00,2026-06-17T03:35:00,available_for_hire_region_count_synthetic,East,377
103.82,1.42,2026-06-17T03:35:00+08:00,2026-06-17T03:35:00,available_for_hire_region_count_synthetic,North,240
103.88,1.37,2026-06-17T03:35:00+08:00,2026-06-17T03:35:00,available_for_hire_region_count_synthetic,Northeast,168
103.76,1.28,2026-06-17T03:35:00+08:00,2026-06-17T03:35:00,available_for_hire_region_count_synthetic,Other,135
103.7,1.35,2026-06-17T03:35:00+08:00,2026-06-17T03:35:00,available_for_hire_region_count_synthetic,West,131
103.83,1.3,2026-06-17T03:40:00+08:00,2026-06-17T03:40:00,available_for_hire_region_count_synthetic,Central,545
103.95,1.35,2026-06-17T03:40:00+08:00,2026-06-17T03:40:00,available_for_hire_region_count_synthetic,East,342
103.82,1.42,2026-06-17T03:40:00+08:00,2026-06-17T03:40:00,available_for_hire_region_count_synthetic,North,259
103.88,1.37,2026-06-17T03:40:00+08:00,2026-06-17T03:40:00,available_for_hire_region_count_synthetic,Northeast,172
103.76,1.28,2026-06-17T03:40:00+08:00,2026-06-17T03:40:00,available_for_hire_region_count_synthetic,Other,138
103.7,1.35,2026-06-17T03:40:00+08:00,2026-06-17T03:40:00,available_for_hire_region_count_synthetic,West,134
103.83,1.3,2026-06-17T03:45:00+08:00,2026-06-17T03:45:00,available_for_hire_region_count_synthetic,Central,576
103.95,1.35,2026-06-17T03:45:00+08:00,2026-06-17T03:45:00,available_for_hire_region_count_synthetic,East,342
103.82,1.42,2026-06-17T03:45:00+08:00,2026-06-17T03:45:00,available_for_hire_region_count_synthetic,North,255
103.88,1.37,2026-06-17T03:45:00+08:00,2026-06-17T03:45:00,available_for_hire_region_count_synthetic,Northeast,209
103.76,1.28,2026-06-17T03:45:00+08:00,2026-06-17T03:45:00,available_for_hire_region_count_synthetic,Other,119
103.7,1.35,2026-06-17T03:45:00+08:00,2026-06-17T03:45:00,available_for_hire_region_count_synthetic,West,141
103.83,1.3,2026-06-17T03:50:00+08:00,2026-06-17T03:50:00,available_for_hire_region_count_synthetic,Central,565
103.95,1.35,2026-06-17T03:50:00+08:00,2026-06-17T03:50:00,available_for_hire_region_count_synthetic,East,406
103.82,1.42,2026-06-17T03:50:00+08:00,2026-06-17T03:50:00,available_for_hire_region_count_synthetic,North,268
103.88,1.37,2026-06-17T03:50:00+08:00,2026-06-17T03:50:00,available_for_hire_region_count_synthetic,Northeast,197
103.76,1.28,2026-06-17T03:50:00+08:00,2026-06-17T03:50:00,available_for_hire_region_count_synthetic,Other,130
103.7,1.35,2026-06-17T03:50:00+08:00,2026-06-17T03:50:00,available_for_hire_region_count_synthetic,West,144
103.83,1.3,2026-06-17T03:55:00+08:00,2026-06-17T03:55:00,available_for_hire_region_count_synthetic,Central,584
103.95,1.35,2026-06-17T03:55:00+08:00,2026-06-17T03:55:00,available_for_hire_region_count_synthetic,East,408
103.82,1.42,2026-06-17T03:55:00+08:00,2026-06-17T03:55:00,available_for_hire_region_count_synthetic,North,268
103.88,1.37,2026-06-17T03:55:00+08:00,2026-06-17T03:55:00,available_for_hire_region_count_synthetic,Northeast,193
103.76,1.28,2026-06-17T03:55:00+08:00,2026-06-17T03:55:00,available_for_hire_region_count_synthetic,Other,136
103.7,1.35,2026-06-17T03:55:00+08:00,2026-06-17T03:55:00,available_for_hire_region_count_synthetic,West,107
103.83,1.3,2026-06-17T04:00:00+08:00,2026-06-17T04:00:00,available_for_hire_region_count_synthetic,Central,582
103.95,1.35,2026-06-17T04:00:00+08:00,2026-06-17T04:00:00,available_for_hire_region_count_synthetic,East,423
103.82,1.42,2026-06-17T04:00:00+08:00,2026-06-17T04:00:00,available_for_hire_region_count_synthetic,North,273
103.88,1.37,2026-06-17T04:00:00+08:00,2026-06-17T04:00:00,available_for_hire_region_count_synthetic,Northeast,217
103.76,1.28,2026-06-17T04:00:00+08:00,2026-06-17T04:00:00,available_for_hire_region_count_synthetic,Other,140
103.7,1.35,2026-06-17T04:00:00+08:00,2026-06-17T04:00:00,available_for_hire_region_count_synthetic,West,137
103.83,1.3,2026-06-17T04:05:00+08:00,2026-06-17T04:05:00,available_for_hire_region_count_synthetic,Central,577
103.95,1.35,2026-06-17T04:05:00+08:00,2026-06-17T04:05:00,available_for_hire_region_count_synthetic,East,421
103.82,1.42,2026-06-17T04:05:00+08:00,2026-06-17T04:05:00,available_for_hire_region_count_synthetic,North,279
103.88,1.37,2026-06-17T04:05:00+08:00,2026-06-17T04:05:00,available_for_hire_region_count_synthetic,Northeast,189
103.76,1.28,2026-06-17T04:05:00+08:00,2026-06-17T04:05:00,available_for_hire_region_count_synthetic,Other,149
103.7,1.35,2026-06-17T04:05:00+08:00,2026-06-17T04:05:00,available_for_hire_region_count_synthetic,West,132
103.83,1.3,2026-06-17T04:10:00+08:00,2026-06-17T04:10:00,available_for_hire_region_count_synthetic,Central,666
103.95,1.35,2026-06-17T04:10:00+08:00,2026-06-17T04:10:00,available_for_hire_region_count_synthetic,East,436
103.82,1.42,2026-06-17T04:10:00+08:00,2026-06-17T04:10:00,available_for_hire_region_count_synthetic,North,284
103.88,1.37,2026-06-17T04:10:00+08:00,2026-06-17T04:10:00,available_for_hire_region_count_synthetic,Northeast,186
103.76,1.28,2026-06-17T04:10:00+08:00,2026-06-17T04:10:00,available_for_hire_region_count_synthetic,Other,125
103.7,1.35,2026-06-17T04:10:00+08:00,2026-06-17T04:10:00,available_for_hire_region_count_synthetic,West,138
103.83,1.3,2026-06-17T04:15:00+08:00,2026-06-17T04:15:00,available_for_hire_region_count_synthetic,Central,589
103.95,1.35,2026-06-17T04:15:00+08:00,2026-06-17T04:15:00,available_for_hire_region_count_synthetic,East,445
103.82,1.42,2026-06-17T04:15:00+08:00,2026-06-17T04:15:00,available_for_hire_region_count_synthetic,North,276
103.88,1.37,2026-06-17T04:15:00+08:00,2026-06-17T04:15:00,available_for_hire_region_count_synthetic,Northeast,171
103.76,1.28,2026-06-17T04:15:00+08:00,2026-06-17T04:15:00,available_for_hire_region_count_synthetic,Other,127
103.7,1.35,2026-06-17T04:15:00+08:00,2026-06-17T04:15:00,available_for_hire_region_count_synthetic,West,118
103.83,1.3,2026-06-17T04:20:00+08:00,2026-06-17T04:20:00,available_for_hire_region_count_synthetic,Central,607
103.95,1.35,2026-06-17T04:20:00+08:00,2026-06-17T04:20:00,available_for_hire_region_count_synthetic,East,459
103.82,1.42,2026-06-17T04:20:00+08:00,2026-06-17T04:20:00,available_for_hire_region_count_synthetic,North,252
103.88,1.37,2026-06-17T04:20:00+08:00,2026-06-17T04:20:00,available_for_hire_region_count_synthetic,Northeast,209
103.76,1.28,2026-06-17T04:20:00+08:00,2026-06-17T04:20:00,available_for_hire_region_count_synthetic,Other,146
103.7,1.35,2026-06-17T04:20:00+08:00,2026-06-17T04:20:00,available_for_hire_region_count_synthetic,West,133
103.83,1.3,2026-06-17T04:25:00+08:00,2026-06-17T04:25:00,available_for_hire_region_count_synthetic,Central,596
103.95,1.35,2026-06-17T04:25:00+08:00,2026-06-17T04:25:00,available_for_hire_region_count_synthetic,East,445
103.82,1.42,2026-06-17T04:25:00+08:00,2026-06-17T04:25:00,available_for_hire_region_count_synthetic,North,263
103.88,1.37,2026-06-17T04:25:00+08:00,2026-06-17T04:25:00,available_for_hire_region_count_synthetic,Northeast,190
103.76,1.28,2026-06-17T04:25:00+08:00,2026-06-17T04:25:00,available_for_hire_region_count_synthetic,Other,147
103.7,1.35,2026-06-17T04:25:00+08:00,2026-06-17T04:25:00,available_for_hire_region_count_synthetic,West,146
103.83,1.3,2026-06-17T04:30:00+08:00,2026-06-17T04:30:00,available_for_hire_region_count_synthetic,Central,602
103.95,1.35,2026-06-17T04:30:00+08:00,2026-06-17T04:30:00,available_for_hire_region_count_synthetic,East,440
103.82,1.42,2026-06-17T04:30:00+08:00,2026-06-17T04:30:00,available_for_hire_region_count_synthetic,North,252
103.88,1.37,2026-06-17T04:30:00+08:00,2026-06-17T04:30:00,available_for_hire_region_count_synthetic,Northeast,207
103.76,1.28,2026-06-17T04:30:00+08:00,2026-06-17T04:30:00,available_for_hire_region_count_synthetic,Other,159
103.7,1.35,2026-06-17T04:30:00+08:00,2026-06-17T04:30:00,available_for_hire_region_count_synthetic,West,124
103.83,1.3,2026-06-17T04:35:00+08:00,2026-06-17T04:35:00,available_for_hire_region_count_synthetic,Central,581
103.95,1.35,2026-06-17T04:35:00+08:00,2026-06-17T04:35:00,available_for_hire_region_count_synthetic,East,457
103.82,1.42,2026-06-17T04:35:00+08:00,2026-06-17T04:35:00,available_for_hire_region_count_synthetic,North,230
103.88,1.37,2026-06-17T04:35:00+08:00,2026-06-17T04:35:00,available_for_hire_region_count_synthetic,Northeast,201
103.76,1.28,2026-06-17T04:35:00+08:00,2026-06-17T04:35:00,available_for_hire_region_count_synthetic,Other,151
103.7,1.35,2026-06-17T04:35:00+08:00,2026-06-17T04:35:00,available_for_hire_region_count_synthetic,West,134
103.83,1.3,2026-06-17T04:40:00+08:00,2026-06-17T04:40:00,available_for_hire_region_count_synthetic,Central,587
103.95,1.35,2026-06-17T04:40:00+08:00,2026-06-17T04:40:00,available_for_hire_region_count_synthetic,East,459
103.82,1.42,2026-06-17T04:40:00+08:00,2026-06-17T04:40:00,available_for_hire_region_count_synthetic,North,224
103.88,1.37,2026-06-17T04:40:00+08:00,2026-06-17T04:40:00,available_for_hire_region_count_synthetic,Northeast,193
103.76,1.28,2026-06-17T04:40:00+08:00,2026-06-17T04:40:00,available_for_hire_region_count_synthetic,Other,156
103.7,1.35,2026-06-17T04:40:00+08:00,2026-06-17T04:40:00,available_for_hire_region_count_synthetic,West,133
103.83,1.3,2026-06-17T04:45:00+08:00,2026-06-17T04:45:00,available_for_hire_region_count_synthetic,Central,559
103.95,1.35,2026-06-17T04:45:00+08:00,2026-06-17T04:45:00,available_for_hire_region_count_synthetic,East,466
103.82,1.42,2026-06-17T04:45:00+08:00,2026-06-17T04:45:00,available_for_hire_region_count_synthetic,North,231
103.88,1.37,2026-06-17T04:45:00+08:00,2026-06-17T04:45:00,available_for_hire_region_count_synthetic,Northeast,194
103.76,1.28,2026-06-17T04:45:00+08:00,2026-06-17T04:45:00,available_for_hire_region_count_synthetic,Other,141
103.7,1.35,2026-06-17T04:45:00+08:00,2026-06-17T04:45:00,available_for_hire_region_count_synthetic,West,142
103.83,1.3,2026-06-17T04:50:00+08:00,2026-06-17T04:50:00,available_for_hire_region_count_synthetic,Central,547
103.95,1.35,2026-06-17T04:50:00+08:00,2026-06-17T04:50:00,available_for_hire_region_count_synthetic,East,488
103.82,1.42,2026-06-17T04:50:00+08:00,2026-06-17T04:50:00,available_for_hire_region_count_synthetic,North,245
103.88,1.37,2026-06-17T04:50:00+08:00,2026-06-17T04:50:00,available_for_hire_region_count_synthetic,Northeast,203
103.76,1.28,2026-06-17T04:50:00+08:00,2026-06-17T04:50:00,available_for_hire_region_count_synthetic,Other,173
103.7,1.35,2026-06-17T04:50:00+08:00,2026-06-17T04:50:00,available_for_hire_region_count_synthetic,West,151
103.83,1.3,2026-06-17T04:55:00+08:00,2026-06-17T04:55:00,available_for_hire_region_count_synthetic,Central,527
103.95,1.35,2026-06-17T04:55:00+08:00,2026-06-17T04:55:00,available_for_hire_region_count_synthetic,East,437
103.82,1.42,2026-06-17T04:55:00+08:00,2026-06-17T04:55:00,available_for_hire_region_count_synthetic,North,243
103.88,1.37,2026-06-17T04:55:00+08:00,2026-06-17T04:55:00,available_for_hire_region_count_synthetic,Northeast,220
103.76,1.28,2026-06-17T04:55:00+08:00,2026-06-17T04:55:00,available_for_hire_region_count_synthetic,Other,167
103.7,1.35,2026-06-17T04:55:00+08:00,2026-06-17T04:55:00,available_for_hire_region_count_synthetic,West,132
103.83,1.3,2026-06-17T05:00:00+08:00,2026-06-17T05:00:00,available_for_hire_region_count_synthetic,Central,599
103.95,1.35,2026-06-17T05:00:00+08:00,2026-06-17T05:00:00,available_for_hire_region_count_synthetic,East,469
103.82,1.42,2026-06-17T05:00:00+08:00,2026-06-17T05:00:00,available_for_hire_region_count_synthetic,North,260
103.88,1.37,2026-06-17T05:00:00+08:00,2026-06-17T05:00:00,available_for_hire_region_count_synthetic,Northeast,202
103.76,1.28,2026-06-17T05:00:00+08:00,2026-06-17T05:00:00,available_for_hire_region_count_synthetic,Other,165
103.7,1.35,2026-06-17T05:00:00+08:00,2026-06-17T05:00:00,available_for_hire_region_count_synthetic,West,136
103.83,1.3,2026-06-17T05:05:00+08:00,2026-06-17T05:05:00,available_for_hire_region_count_synthetic,Central,584
103.95,1.35,2026-06-17T05:05:00+08:00,2026-06-17T05:05:00,available_for_hire_region_count_synthetic,East,461
103.82,1.42,2026-06-17T05:05:00+08:00,2026-06-17T05:05:00,available_for_hire_region_count_synthetic,North,271
103.88,1.37,2026-06-17T05:05:00+08:00,2026-06-17T05:05:00,available_for_hire_region_count_synthetic,Northeast,200
103.76,1.28,2026-06-17T05:05:00+08:00,2026-06-17T05:05:00,available_for_hire_region_count_synthetic,Other,167
103.7,1.35,2026-06-17T05:05:00+08:00,2026-06-17T05:05:00,available_for_hire_region_count_synthetic,West,160
103.83,1.3,2026-06-17T05:10:00+08:00,2026-06-17T05:10:00,available_for_hire_region_count_synthetic,Central,542
103.95,1.35,2026-06-17T05:10:00+08:00,2026-06-17T05:10:00,available_for_hire_region_count_synthetic,East,447
103.82,1.42,2026-06-17T05:10:00+08:00,2026-06-17T05:10:00,available_for_hire_region_count_synthetic,North,289
103.88,1.37,2026-06-17T05:10:00+08:00,2026-06-17T05:10:00,available_for_hire_region_count_synthetic,Northeast,202
103.76,1.28,2026-06-17T05:10:00+08:00,2026-06-17T05:10:00,available_for_hire_region_count_synthetic,Other,176
103.7,1.35,2026-06-17T05:10:00+08:00,2026-06-17T05:10:00,available_for_hire_region_count_synthetic,West,161
103.83,1.3,2026-06-17T05:15:00+08:00,2026-06-17T05:15:00,available_for_hire_region_count_synthetic,Central,537
103.95,1.35,2026-06-17T05:15:00+08:00,2026-06-17T05:15:00,available_for_hire_region_count_synthetic,East,462
103.82,1.42,2026-06-17T05:15:00+08:00,2026-06-17T05:15:00,available_for_hire_region_count_synthetic,North,259
103.88,1.37,2026-06-17T05:15:00+08:00,2026-06-17T05:15:00,available_for_hire_region_count_synthetic,Northeast,201
103.76,1.28,2026-06-17T05:15:00+08:00,2026-06-17T05:15:00,available_for_hire_region_count_synthetic,Other,160
103.7,1.35,2026-06-17T05:15:00+08:00,2026-06-17T05:15:00,available_for_hire_region_count_synthetic,West,128
103.83,1.3,2026-06-17T05:20:00+08:00,2026-06-17T05:20:00,available_for_hire_region_count_synthetic,Central,553
103.95,1.35,2026-06-17T05:20:00+08:00,2026-06-17T05:20:00,available_for_hire_region_count_synthetic,East,457
103.82,1.42,2026-06-17T05:20:00+08:00,2026-06-17T05:20:00,available_for_hire_region_count_synthetic,North,253
103.88,1.37,2026-06-17T05:20:00+08:00,2026-06-17T05:20:00,available_for_hire_region_count_synthetic,Northeast,192
103.76,1.28,2026-06-17T05:20:00+08:00,2026-06-17T05:20:00,available_for_hire_region_count_synthetic,Other,175
103.7,1.35,2026-06-17T05:20:00+08:00,2026-06-17T05:20:00,available_for_hire_region_count_synthetic,West,135
103.83,1.3,2026-06-17T05:25:00+08:00,2026-06-17T05:25:00,available_for_hire_region_count_synthetic,Central,483
103.95,1.35,2026-06-17T05:25:00+08:00,2026-06-17T05:25:00,available_for_hire_region_count_synthetic,East,430
103.82,1.42,2026-06-17T05:25:00+08:00,2026-06-17T05:25:00,available_for_hire_region_count_synthetic,North,248
103.88,1.37,2026-06-17T05:25:00+08:00,2026-06-17T05:25:00,available_for_hire_region_count_synthetic,Northeast,188
103.76,1.28,2026-06-17T05:25:00+08:00,2026-06-17T05:25:00,available_for_hire_region_count_synthetic,Other,166
103.7,1.35,2026-06-17T05:25:00+08:00,2026-06-17T05:25:00,available_for_hire_region_count_synthetic,West,161
103.83,1.3,2026-06-17T05:30:00+08:00,2026-06-17T05:30:00,available_for_hire_region_count_synthetic,Central,476
103.95,1.35,2026-06-17T05:30:00+08:00,2026-06-17T05:30:00,available_for_hire_region_count_synthetic,East,435
103.82,1.42,2026-06-17T05:30:00+08:00,2026-06-17T05:30:00,available_for_hire_region_count_synthetic,North,229
103.88,1.37,2026-06-17T05:30:00+08:00,2026-06-17T05:30:00,available_for_hire_region_count_synthetic,Northeast,187
103.76,1.28,2026-06-17T05:30:00+08:00,2026-06-17T05:30:00,available_for_hire_region_count_synthetic,Other,150
103.7,1.35,2026-06-17T05:30:00+08:00,2026-06-17T05:30:00,available_for_hire_region_count_synthetic,West,136
103.83,1.3,2026-06-17T05:35:00+08:00,2026-06-17T05:35:00,available_for_hire_region_count_synthetic,Central,457
103.95,1.35,2026-06-17T05:35:00+08:00,2026-06-17T05:35:00,available_for_hire_region_count_synthetic,East,450
103.82,1.42,2026-06-17T05:35:00+08:00,2026-06-17T05:35:00,available_for_hire_region_count_synthetic,North,239
103.88,1.37,2026-06-17T05:35:00+08:00,2026-06-17T05:35:00,available_for_hire_region_count_synthetic,Northeast,185
103.76,1.28,2026-06-17T05:35:00+08:00,2026-06-17T05:35:00,available_for_hire_region_count_synthetic,Other,156
